DATE,HOUR,COUNTRY,UNIT,OFFER_TYPE,ENERGY,PRICE,MATCHED
18/03/2025,16,MI,,V,6.6,-0.01,O
18/03/2025,16,MI,,V,1.0,-0.01,O
18/03/2025,16,MI,,V,2.8,-0.01,O
18/03/2025,16,MI,,V,0.7,-0.01,O
18/03/2025,16,MI,,V,4.9,-0.01,O
18/03/2025,16,MI,,V,3.2,-0.01,O
18/03/2025,16,MI,,V,1.3,-0.01,O
18/03/2025,16,MI,,V,13.8,-0.01,O
18/03/2025,16,MI,,V,1.8,-0.01,O
18/03/2025,16,MI,,V,1.4,-0.01,O
18/03/2025,16,MI,,V,1.8,-0.01,O
18/03/2025,16,MI,,V,1.7,-0.01,O
18/03/2025,16,MI,,V,57.7,-0.01,O
18/03/2025,16,MI,,V,1.5,-0.01,O
18/03/2025,16,MI,,V,11.2,-0.01,O
18/03/2025,16,MI,,V,3.2,-0.01,O
18/03/2025,16,MI,,V,0.9,-0.01,O
18/03/2025,16,MI,,V,20.6,-0.01,O
18/03/2025,16,MI,,V,19.1,-0.01,O
18/03/2025,16,MI,,V,3.1,0.0,O
18/03/2025,16,MI,,V,1.5,0.0,O
18/03/2025,16,MI,,V,3.7,0.0,O
18/03/2025,16,MI,,V,14.5,0.0,O
18/03/2025,16,MI,,V,35.9,0.0,O
18/03/2025,16,MI,,V,1.3,0.0,O
18/03/2025,16,MI,,V,6.5,0.0,O
18/03/2025,16,MI,,V,14.5,0.0,O
18/03/2025,16,MI,,V,3.5,0.0,O
18/03/2025,16,MI,,V,3.8,0.0,O
18/03/2025,16,MI,,V,0.8,0.0,O
18/03/2025,16,MI,,V,0.7,0.0,O
18/03/2025,16,MI,,V,0.6,0.0,O
18/03/2025,16,MI,,V,0.8,0.0,O
18/03/2025,16,MI,,V,3.0,0.0,O
18/03/2025,16,MI,,V,1.1,0.0,O
18/03/2025,16,MI,,V,0.5,0.0,O
18/03/2025,16,MI,,V,1.9,0.0,O
18/03/2025,16,MI,,V,1.3,0.0,O
18/03/2025,16,MI,,V,2.2,0.0,O
18/03/2025,16,MI,,V,1.0,0.0,O
18/03/2025,16,MI,,V,3.5,0.0,O
18/03/2025,16,MI,,V,28.0,0.0,O
18/03/2025,16,MI,,V,0.2,0.0,O
18/03/2025,16,MI,,V,2.2,0.0,O
18/03/2025,16,MI,,V,1.5,0.0,O
18/03/2025,16,MI,,V,6.9,0.0,O
18/03/2025,16,MI,,V,1.1,0.0,O
18/03/2025,16,MI,,V,7.9,0.0,O
18/03/2025,16,MI,,V,0.7,0.0,O
18/03/2025,16,MI,,V,0.5,0.0,O
18/03/2025,16,MI,,V,27.0,0.0,O
18/03/2025,16,MI,,V,5.5,0.0,O
18/03/2025,16,MI,,V,0.9,0.0,O
18/03/2025,16,MI,,V,1.2,0.0,O
18/03/2025,16,MI,,V,0.1,0.0,O
18/03/2025,16,MI,,V,5.1,0.0,O
18/03/2025,16,MI,,V,2.0,0.0,O
18/03/2025,16,MI,,V,1.1,0.0,O
18/03/2025,16,MI,,V,4.6,0.0,O
18/03/2025,16,MI,,V,0.3,0.0,O
18/03/2025,16,MI,,V,1.5,0.0,O
18/03/2025,16,MI,,V,0.2,0.0,O
18/03/2025,16,MI,,V,0.2,0.0,O
18/03/2025,16,MI,,V,0.1,0.0,O
18/03/2025,16,MI,,V,1.8,0.0,O
18/03/2025,16,MI,,V,0.1,0.0,O
18/03/2025,16,MI,,V,0.1,0.0,O
18/03/2025,16,MI,,V,0.2,0.0,O
18/03/2025,16,MI,,V,15.8,0.0,O
18/03/2025,16,MI,,V,0.3,0.0,O
18/03/2025,16,MI,,V,1.0,0.0,O
18/03/2025,16,MI,,V,35.1,0.0,O
18/03/2025,16,MI,,V,101.5,0.0,O
18/03/2025,16,MI,,V,21.6,0.0,O
18/03/2025,16,MI,,V,368.4,0.0,O
18/03/2025,16,MI,,V,16.0,0.0,O
18/03/2025,16,MI,,V,3.6,0.0,O
18/03/2025,16,MI,,V,365.3,0.0,O
18/03/2025,16,MI,,V,13.0,0.0,O
18/03/2025,16,MI,,V,4.8,0.0,O
18/03/2025,16,MI,,V,29.0,0.0,O
18/03/2025,16,MI,,V,2.8,0.0,O
18/03/2025,16,MI,,V,9.9,0.0,O
18/03/2025,16,MI,,V,14.7,0.0,O
18/03/2025,16,MI,,V,14.7,0.0,O
18/03/2025,16,MI,,V,9.7,0.0,O
18/03/2025,16,MI,,V,2.8,0.0,O
18/03/2025,16,MI,,V,25.6,0.0,O
18/03/2025,16,MI,,V,10.6,0.0,O
18/03/2025,16,MI,,V,0.6,0.0,O
18/03/2025,16,MI,,V,1.7,0.0,O
18/03/2025,16,MI,,V,0.9,0.0,O
18/03/2025,16,MI,,V,1.7,0.0,O
18/03/2025,16,MI,,V,2.9,0.0,O
18/03/2025,16,MI,,V,1.7,0.0,O
18/03/2025,16,MI,,V,14.2,0.0,O
18/03/2025,16,MI,,V,7.8,0.0,O
18/03/2025,16,MI,,V,5.2,0.0,O
18/03/2025,16,MI,,V,0.7,0.0,O
18/03/2025,16,MI,,V,130.4,0.0,O
18/03/2025,16,MI,,V,51.5,0.0,O
18/03/2025,16,MI,,V,14.0,0.0,O
18/03/2025,16,MI,,V,106.0,0.0,O
18/03/2025,16,MI,,V,3.1,0.0,O
18/03/2025,16,MI,,V,195.8,0.0,O
18/03/2025,16,MI,,V,100.8,0.0,O
18/03/2025,16,MI,,V,76.1,0.0,O
18/03/2025,16,MI,,V,42.5,0.0,O
18/03/2025,16,MI,,V,11.4,0.0,O
18/03/2025,16,MI,,V,369.1,0.0,O
18/03/2025,16,MI,,V,63.1,0.0,O
18/03/2025,16,MI,,V,56.3,0.0,O
18/03/2025,16,MI,,V,147.9,0.0,O
18/03/2025,16,MI,,V,39.0,0.0,O
18/03/2025,16,MI,,V,0.6,0.0,O
18/03/2025,16,MI,,V,1.3,0.0,O
18/03/2025,16,MI,,V,1.9,0.0,O
18/03/2025,16,MI,,V,1.6,0.0,O
18/03/2025,16,MI,,V,101.0,0.0,O
18/03/2025,16,MI,,V,6.1,0.0,O
18/03/2025,16,MI,,V,7.1,0.0,O
18/03/2025,16,MI,,V,7.7,0.0,O
18/03/2025,16,MI,,V,3.8,0.0,O
18/03/2025,16,MI,,V,7.9,0.0,O
18/03/2025,16,MI,,V,8.7,0.0,O
18/03/2025,16,MI,,V,8.1,0.0,O
18/03/2025,16,MI,,V,10.7,0.0,O
18/03/2025,16,MI,,V,0.5,0.0,O
18/03/2025,16,MI,,V,0.8,0.0,O
18/03/2025,16,MI,,V,2.0,0.0,O
18/03/2025,16,MI,,V,0.5,0.0,O
18/03/2025,16,MI,,V,0.2,0.0,O
18/03/2025,16,MI,,V,12.0,0.0,O
18/03/2025,16,MI,,V,4.0,0.0,O
18/03/2025,16,MI,,V,6.2,0.0,O
18/03/2025,16,MI,,V,4.9,0.0,O
18/03/2025,16,MI,,V,3.3,0.0,O
18/03/2025,16,MI,,V,3.7,0.0,O
18/03/2025,16,MI,,V,9.5,0.0,O
18/03/2025,16,MI,,V,3.2,0.0,O
18/03/2025,16,MI,,V,5.6,0.0,O
18/03/2025,16,MI,,V,6.6,0.0,O
18/03/2025,16,MI,,V,0.6,0.0,O
18/03/2025,16,MI,,V,0.8,0.0,O
18/03/2025,16,MI,,V,7.3,0.0,O
18/03/2025,16,MI,,V,7.4,0.0,O
18/03/2025,16,MI,,V,0.6,0.0,O
18/03/2025,16,MI,,V,17.4,0.0,O
18/03/2025,16,MI,,V,0.1,0.0,O
18/03/2025,16,MI,,V,1.0,0.0,O
18/03/2025,16,MI,,V,0.4,0.0,O
18/03/2025,16,MI,,V,1.2,0.0,O
18/03/2025,16,MI,,V,0.1,0.0,O
18/03/2025,16,MI,,V,10.7,0.0,O
18/03/2025,16,MI,,V,11.6,0.0,O
18/03/2025,16,MI,,V,15.4,0.0,O
18/03/2025,16,MI,,V,151.3,0.0,O
18/03/2025,16,MI,,V,11.9,0.0,O
18/03/2025,16,MI,,V,10.9,0.0,O
18/03/2025,16,MI,,V,1.4,0.0,O
18/03/2025,16,MI,,V,1.6,0.0,O
18/03/2025,16,MI,,V,12.2,0.0,O
18/03/2025,16,MI,,V,0.1,0.0,O
18/03/2025,16,MI,,V,3.4,0.0,O
18/03/2025,16,MI,,V,1.3,0.0,O
18/03/2025,16,MI,,V,0.6,0.0,O
18/03/2025,16,MI,,V,2.3,0.0,O
18/03/2025,16,MI,,V,2.9,0.0,O
18/03/2025,16,MI,,V,6.7,0.0,O
18/03/2025,16,MI,,V,0.8,0.0,O
18/03/2025,16,MI,,V,0.7,0.0,O
18/03/2025,16,MI,,V,8.9,0.0,O
18/03/2025,16,MI,,V,4.7,0.0,O
18/03/2025,16,MI,,V,0.5,0.0,O
18/03/2025,16,MI,,V,0.4,0.0,O
18/03/2025,16,MI,,V,2.6,0.0,O
18/03/2025,16,MI,,V,9.6,0.0,O
18/03/2025,16,MI,,V,0.3,0.0,O
18/03/2025,16,MI,,V,1.8,0.0,O
18/03/2025,16,MI,,V,3.3,0.0,O
18/03/2025,16,MI,,V,0.4,0.0,O
18/03/2025,16,MI,,V,0.7,0.0,O
18/03/2025,16,MI,,V,0.2,0.0,O
18/03/2025,16,MI,,V,15.6,0.0,O
18/03/2025,16,MI,,V,8.8,0.0,O
18/03/2025,16,MI,,V,6.6,0.0,O
18/03/2025,16,MI,,V,62.9,0.0,O
18/03/2025,16,MI,,V,21.4,0.0,O
18/03/2025,16,MI,,V,1.6,0.0,O
18/03/2025,16,MI,,V,17.0,0.0,O
18/03/2025,16,MI,,V,23.9,0.0,O
18/03/2025,16,MI,,V,0.6,0.0,O
18/03/2025,16,MI,,V,12.2,0.0,O
18/03/2025,16,MI,,V,8.7,0.0,O
18/03/2025,16,MI,,V,26.9,0.0,O
18/03/2025,16,MI,,V,25.4,0.0,O
18/03/2025,16,MI,,V,18.7,0.0,O
18/03/2025,16,MI,,V,85.3,0.0,O
18/03/2025,16,MI,,V,4.6,0.0,O
18/03/2025,16,MI,,V,0.7,0.0,O
18/03/2025,16,MI,,V,0.1,0.0,O
18/03/2025,16,MI,,V,40.6,0.0,O
18/03/2025,16,MI,,V,5.6,0.0,O
18/03/2025,16,MI,,V,5.6,0.0,O
18/03/2025,16,MI,,V,1.8,0.0,O
18/03/2025,16,MI,,V,2.0,0.0,O
18/03/2025,16,MI,,V,12.0,0.0,O
18/03/2025,16,MI,,V,6.0,0.0,O
18/03/2025,16,MI,,V,5.0,0.0,O
18/03/2025,16,MI,,V,2.0,0.0,O
18/03/2025,16,MI,,V,2.2,0.0,O
18/03/2025,16,MI,,V,1.0,0.0,O
18/03/2025,16,MI,,V,0.4,0.0,O
18/03/2025,16,MI,,V,3.8,0.0,O
18/03/2025,16,MI,,V,0.7,0.0,O
18/03/2025,16,MI,,V,0.8,0.0,O
18/03/2025,16,MI,,V,30.7,0.0,O
18/03/2025,16,MI,,V,31.0,0.0,O
18/03/2025,16,MI,,V,113.1,0.0,O
18/03/2025,16,MI,,V,9.1,0.0,O
18/03/2025,16,MI,,V,12.1,0.0,O
18/03/2025,16,MI,,V,9.6,0.0,O
18/03/2025,16,MI,,V,0.7,0.0,O
18/03/2025,16,MI,,V,8.1,0.0,O
18/03/2025,16,MI,,V,14.1,0.0,O
18/03/2025,16,MI,,V,17.2,0.0,O
18/03/2025,16,MI,,V,0.2,0.0,O
18/03/2025,16,MI,,V,5.1,0.0,O
18/03/2025,16,MI,,V,9.3,0.0,O
18/03/2025,16,MI,,V,0.5,0.0,O
18/03/2025,16,MI,,V,12.0,0.0,O
18/03/2025,16,MI,,V,6.4,0.0,O
18/03/2025,16,MI,,V,18.1,0.0,O
18/03/2025,16,MI,,V,6.3,0.0,O
18/03/2025,16,MI,,V,157.0,0.0,O
18/03/2025,16,MI,,V,220.0,0.0,O
18/03/2025,16,MI,,V,1.1,0.0,O
18/03/2025,16,MI,,V,0.2,0.0,O
18/03/2025,16,MI,,V,10.6,0.0,O
18/03/2025,16,MI,,V,6.9,0.0,O
18/03/2025,16,MI,,V,5.4,0.0,O
18/03/2025,16,MI,,V,9.8,0.0,O
18/03/2025,16,MI,,V,2.5,0.0,O
18/03/2025,16,MI,,V,3.3,0.0,O
18/03/2025,16,MI,,V,22.0,0.0,O
18/03/2025,16,MI,,V,0.4,0.0,O
18/03/2025,16,MI,,V,4.1,0.0,O
18/03/2025,16,MI,,V,1.4,0.0,O
18/03/2025,16,MI,,V,2.3,0.0,O
18/03/2025,16,MI,,V,2.4,0.0,O
18/03/2025,16,MI,,V,2.3,0.0,O
18/03/2025,16,MI,,V,0.2,0.0,O
18/03/2025,16,MI,,V,1.9,0.0,O
18/03/2025,16,MI,,V,1.4,0.0,O
18/03/2025,16,MI,,V,3.2,0.0,O
18/03/2025,16,MI,,V,4.0,0.0,O
18/03/2025,16,MI,,V,0.5,0.0,O
18/03/2025,16,MI,,V,25.9,0.0,O
18/03/2025,16,MI,,V,8.3,0.0,O
18/03/2025,16,MI,,V,2.4,0.0,O
18/03/2025,16,MI,,V,25.3,0.0,O
18/03/2025,16,MI,,V,26.0,0.0,O
18/03/2025,16,MI,,V,1.2,0.0,O
18/03/2025,16,MI,,V,25.6,0.0,O
18/03/2025,16,MI,,V,22.9,0.0,O
18/03/2025,16,MI,,V,3.2,0.0,O
18/03/2025,16,MI,,V,22.9,0.0,O
18/03/2025,16,MI,,V,16.6,0.0,O
18/03/2025,16,MI,,V,25.6,0.0,O
18/03/2025,16,MI,,V,0.7,0.0,O
18/03/2025,16,MI,,V,0.2,0.01,O
18/03/2025,16,MI,,V,3.4,0.01,O
18/03/2025,16,MI,,V,22.0,0.01,O
18/03/2025,16,MI,,V,21.5,0.01,O
18/03/2025,16,MI,,V,32.5,0.01,O
18/03/2025,16,MI,,V,13.5,0.01,O
18/03/2025,16,MI,,V,31.5,0.01,O
18/03/2025,16,MI,,V,6.2,0.01,O
18/03/2025,16,MI,,V,6.2,0.01,O
18/03/2025,16,MI,,V,5.2,0.01,O
18/03/2025,16,MI,,V,5.2,0.01,O
18/03/2025,16,MI,,V,3.9,0.01,O
18/03/2025,16,MI,,V,10.6,0.01,O
18/03/2025,16,MI,,V,5.2,0.01,O
18/03/2025,16,MI,,V,25.1,0.01,O
18/03/2025,16,MI,,V,14.1,0.01,O
18/03/2025,16,MI,,V,21.9,0.01,O
18/03/2025,16,MI,,V,5.6,0.01,O
18/03/2025,16,MI,,V,1.7,0.01,O
18/03/2025,16,MI,,V,5.9,0.02,O
18/03/2025,16,MI,,V,54.0,0.05,O
18/03/2025,16,MI,,V,54.0,0.06,O
18/03/2025,16,MI,,V,10.0,0.07,O
18/03/2025,16,MI,,V,10.0,0.07,O
18/03/2025,16,MI,,V,28.0,0.08,O
18/03/2025,16,MI,,V,43.0,0.09,O
18/03/2025,16,MI,,V,155.4,0.1,O
18/03/2025,16,MI,,V,170.0,0.1,O
18/03/2025,16,MI,,V,170.0,0.1,O
18/03/2025,16,MI,,V,170.0,0.1,O
18/03/2025,16,MI,,V,165.0,0.1,O
18/03/2025,16,MI,,V,1.2,0.1,O
18/03/2025,16,MI,,V,0.3,0.1,O
18/03/2025,16,MI,,V,146.9,0.1,O
18/03/2025,16,MI,,V,180.0,0.1,O
18/03/2025,16,MI,,V,155.0,0.1,O
18/03/2025,16,MI,,V,155.0,0.1,O
18/03/2025,16,MI,,V,5.0,0.1,O
18/03/2025,16,MI,,V,8.3,0.1,O
18/03/2025,16,MI,,V,155.0,0.1,O
18/03/2025,16,MI,,V,52.0,0.14,O
18/03/2025,16,MI,,V,3.0,0.16,O
18/03/2025,16,MI,,V,10.0,0.18,O
18/03/2025,16,MI,,V,24.0,0.24,O
18/03/2025,16,MI,,V,53.0,0.34,O
18/03/2025,16,MI,,V,6.8,0.47,O
18/03/2025,16,MI,,V,3.2,0.6,O
18/03/2025,16,MI,,V,4.3,0.65,O
18/03/2025,16,MI,,V,1.5,0.65,O
18/03/2025,16,MI,,V,4.9,0.65,O
18/03/2025,16,MI,,V,0.1,0.65,O
18/03/2025,16,MI,,V,8.4,0.65,O
18/03/2025,16,MI,,V,0.1,0.65,O
18/03/2025,16,MI,,V,0.1,0.65,O
18/03/2025,16,MI,,V,10.1,0.65,O
18/03/2025,16,MI,,V,0.7,0.65,O
18/03/2025,16,MI,,V,199.2,0.65,O
18/03/2025,16,MI,,V,68.0,0.65,O
18/03/2025,16,MI,,V,0.5,0.66,O
18/03/2025,16,MI,,V,52.9,0.66,O
18/03/2025,16,MI,,V,3.3,0.66,O
18/03/2025,16,MI,,V,7.7,0.68,O
18/03/2025,16,MI,,V,12.0,0.68,O
18/03/2025,16,MI,,V,12.0,0.69,O
18/03/2025,16,MI,,V,3.2,0.9,O
18/03/2025,16,MI,,V,4.8,0.9,O
18/03/2025,16,MI,,V,320.0,1.0,O
18/03/2025,16,MI,,V,2.6,1.0,O
18/03/2025,16,MI,,V,0.1,1.0,O
18/03/2025,16,MI,,V,74.0,1.0,O
18/03/2025,16,MI,,V,52.0,1.0,O
18/03/2025,16,MI,,V,3.3,1.0,O
18/03/2025,16,MI,,V,320.0,1.0,O
18/03/2025,16,MI,,V,26.1,1.0,O
18/03/2025,16,MI,,V,26.8,1.0,O
18/03/2025,16,MI,,V,16.8,1.03,O
18/03/2025,16,MI,,V,4.4,1.04,O
18/03/2025,16,MI,,V,25.7,1.06,O
18/03/2025,16,MI,,V,6.5,1.06,O
18/03/2025,16,MI,,V,54.0,1.31,O
18/03/2025,16,MI,,V,1.1,1.49,O
18/03/2025,16,MI,,V,9.6,1.5,O
18/03/2025,16,MI,,V,0.4,1.6,O
18/03/2025,16,MI,,V,1.6,1.68,O
18/03/2025,16,MI,,V,3.6,1.75,O
18/03/2025,16,MI,,V,7.7,1.96,O
18/03/2025,16,MI,,V,5.5,1.96,O
18/03/2025,16,MI,,V,10.0,2.0,O
18/03/2025,16,MI,,V,1.1,2.0,O
18/03/2025,16,MI,,V,16.0,2.0,O
18/03/2025,16,MI,,V,270.0,2.0,O
18/03/2025,16,MI,,V,270.0,2.0,O
18/03/2025,16,MI,,V,16.4,2.0,O
18/03/2025,16,MI,,V,21.3,2.4,O
18/03/2025,16,MI,,V,23.9,2.4,O
18/03/2025,16,MI,,V,4.4,2.4,O
18/03/2025,16,MI,,V,5.8,2.4,O
18/03/2025,16,MI,,V,3.8,2.4,O
18/03/2025,16,MI,,V,0.4,2.5,O
18/03/2025,16,MI,,V,0.4,3.0,O
18/03/2025,16,MI,,V,0.8,3.0,O
18/03/2025,16,MI,,V,13.2,3.0,O
18/03/2025,16,MI,,V,0.3,3.01,O
18/03/2025,16,MI,,V,0.9,3.01,O
18/03/2025,16,MI,,V,27.5,3.52,O
18/03/2025,16,MI,,V,1377.8,3.52,O
18/03/2025,16,MI,,V,38.9,3.6,O
18/03/2025,16,MI,,V,16.8,3.6,O
18/03/2025,16,MI,,V,42.8,3.6,O
18/03/2025,16,MI,,V,38.7,3.6,O
18/03/2025,16,MI,,V,29.6,3.6,O
18/03/2025,16,MI,,V,13.3,3.6,O
18/03/2025,16,MI,,V,13.7,3.6,O
18/03/2025,16,MI,,V,13.9,3.6,O
18/03/2025,16,MI,,V,8.3,3.6,O
18/03/2025,16,MI,,V,42.8,3.6,O
18/03/2025,16,MI,,V,23.2,3.6,O
18/03/2025,16,MI,,V,25.6,3.6,O
18/03/2025,16,MI,,V,13.4,3.6,O
18/03/2025,16,MI,,V,41.4,3.6,O
18/03/2025,16,MI,,V,19.4,3.6,O
18/03/2025,16,MI,,V,1.0,3.7,O
18/03/2025,16,MI,,V,295.0,4.0,O
18/03/2025,16,MI,,V,295.0,4.0,O
18/03/2025,16,MI,,V,106.7,4.31,O
18/03/2025,16,MI,,V,54.6,4.31,O
18/03/2025,16,MI,,V,0.9,4.64,O
18/03/2025,16,MI,,V,0.4,4.74,O
18/03/2025,16,MI,,V,0.1,4.87,O
18/03/2025,16,MI,,V,14.0,4.9,O
18/03/2025,16,MI,,V,0.1,5.0,O
18/03/2025,16,MI,,V,185.0,5.0,O
18/03/2025,16,MI,,V,69.0,5.0,O
18/03/2025,16,MI,,V,130.0,5.0,O
18/03/2025,16,MI,,V,190.0,5.0,O
18/03/2025,16,MI,,V,170.0,5.0,O
18/03/2025,16,MI,,V,19.1,5.0,O
18/03/2025,16,MI,,V,28.6,5.0,O
18/03/2025,16,MI,,V,101.0,5.0,O
18/03/2025,16,MI,,V,34.4,5.0,O
18/03/2025,16,MI,,V,70.0,5.0,O
18/03/2025,16,MI,,V,54.3,5.0,O
18/03/2025,16,MI,,V,41.0,5.1,O
18/03/2025,16,MI,,V,51.0,5.2,O
18/03/2025,16,MI,,V,14.0,5.25,O
18/03/2025,16,MI,,V,41.1,5.76,O
18/03/2025,16,MI,,V,0.1,5.94,O
18/03/2025,16,MI,,V,10.7,6.0,O
18/03/2025,16,MI,,V,25.4,6.0,O
18/03/2025,16,MI,,V,35.9,6.0,O
18/03/2025,16,MI,,V,7.6,6.0,O
18/03/2025,16,MI,,V,20.2,6.0,O
18/03/2025,16,MI,,V,4.3,6.0,O
18/03/2025,16,MI,,V,25.5,6.0,O
18/03/2025,16,MI,,V,8.9,6.0,O
18/03/2025,16,MI,,V,8.5,6.0,O
18/03/2025,16,MI,,V,0.5,6.0,O
18/03/2025,16,MI,,V,7.1,6.06,O
18/03/2025,16,MI,,V,34.3,6.99,O
18/03/2025,16,MI,,V,22.1,7.0,O
18/03/2025,16,MI,,V,4.7,7.0,O
18/03/2025,16,MI,,V,3.2,7.19,O
18/03/2025,16,MI,,V,27.6,7.4,O
18/03/2025,16,MI,,V,14.8,7.44,O
18/03/2025,16,MI,,V,4.3,7.48,O
18/03/2025,16,MI,,V,8.3,9.07,O
18/03/2025,16,MI,,V,2.0,9.4,O
18/03/2025,16,MI,,V,18.2,9.7,O
18/03/2025,16,MI,,V,15.7,10.0,O
18/03/2025,16,MI,,V,15.0,10.0,O
18/03/2025,16,MI,,V,235.0,10.1,O
18/03/2025,16,MI,,V,1.0,10.2,O
18/03/2025,16,MI,,V,4.0,10.6,O
18/03/2025,16,MI,,V,17.9,10.96,O
18/03/2025,16,MI,,V,16.0,10.96,O
18/03/2025,16,MI,,V,2.0,11.0,O
18/03/2025,16,MI,,V,1.0,11.5,O
18/03/2025,16,MI,,V,65.0,11.86,O
18/03/2025,16,MI,,V,2.0,11.9,O
18/03/2025,16,MI,,V,55.0,12.0,O
18/03/2025,16,MI,,V,41.0,12.1,O
18/03/2025,16,MI,,V,51.0,12.2,O
18/03/2025,16,MI,,V,2.0,12.8,O
18/03/2025,16,MI,,V,2.0,13.7,O
18/03/2025,16,MI,,V,30.5,14.0,O
18/03/2025,16,MI,,V,193.4,14.0,O
18/03/2025,16,MI,,V,1.0,14.01,O
18/03/2025,16,MI,,V,1.0,14.03,O
18/03/2025,16,MI,,V,0.6,14.3,O
18/03/2025,16,MI,,V,2.0,14.6,O
18/03/2025,16,MI,,V,2.0,14.7,O
18/03/2025,16,MI,,V,0.5,14.78,O
18/03/2025,16,MI,,V,41.0,15.1,O
18/03/2025,16,MI,,V,51.0,15.2,O
18/03/2025,16,MI,,V,2.0,15.6,O
18/03/2025,16,MI,,V,2.0,16.5,O
18/03/2025,16,MI,,V,2.0,17.4,O
18/03/2025,16,MI,,V,115.0,18.08,O
18/03/2025,16,MI,,V,2.0,19.1,O
18/03/2025,16,MI,,V,10.9,20.0,O
18/03/2025,16,MI,,V,4.6,20.0,O
18/03/2025,16,MI,,V,180.0,20.0,O
18/03/2025,16,MI,,V,4.3,20.0,O
18/03/2025,16,MI,,V,4.5,20.0,O
18/03/2025,16,MI,,V,1.1,20.0,O
18/03/2025,16,MI,,V,8.3,20.0,O
18/03/2025,16,MI,,V,6.3,20.0,O
18/03/2025,16,MI,,V,8.1,20.0,O
18/03/2025,16,MI,,V,12.9,20.0,O
18/03/2025,16,MI,,V,4.1,20.0,O
18/03/2025,16,MI,,V,14.5,20.0,O
18/03/2025,16,MI,,V,4.0,20.0,O
18/03/2025,16,MI,,V,10.2,20.0,O
18/03/2025,16,MI,,V,4.4,20.0,O
18/03/2025,16,MI,,V,4.1,20.0,O
18/03/2025,16,MI,,V,14.2,20.0,O
18/03/2025,16,MI,,V,11.2,20.0,O
18/03/2025,16,MI,,V,11.8,20.33,O
18/03/2025,16,MI,,V,1.0,20.7,O
18/03/2025,16,MI,,V,5.4,21.56,O
18/03/2025,16,MI,,V,2.5,22.95,O
18/03/2025,16,MI,,V,0.9,22.95,O
18/03/2025,16,MI,,V,114.0,23.58,O
18/03/2025,16,MI,,V,3.5,23.88,O
18/03/2025,16,MI,,V,6.9,24.08,O
18/03/2025,16,MI,,V,6.9,25.4,O
18/03/2025,16,MI,,V,0.1,27.94,O
18/03/2025,16,MI,,V,70.0,29.02,O
18/03/2025,16,MI,,V,0.9,30.0,O
18/03/2025,16,MI,,V,7.0,30.0,O
18/03/2025,16,MI,,V,7.0,30.0,O
18/03/2025,16,MI,,V,3.0,30.0,O
18/03/2025,16,MI,,V,69.0,30.22,O
18/03/2025,16,MI,,V,29.0,30.41,O
18/03/2025,16,MI,,V,29.0,30.42,O
18/03/2025,16,MI,,V,113.0,31.28,O
18/03/2025,16,MI,,V,69.0,31.73,O
18/03/2025,16,MI,,V,1.0,31.8,O
18/03/2025,16,MI,,V,6.8,32.9,O
18/03/2025,16,MI,,V,4.8,35.0,O
18/03/2025,16,MI,,V,39.0,35.35,O
18/03/2025,16,MI,,V,31.0,36.09,O
18/03/2025,16,MI,,V,31.0,36.11,O
18/03/2025,16,MI,,V,112.0,36.78,O
18/03/2025,16,MI,,V,85.0,38.31,O
18/03/2025,16,MI,,V,9.5,40.0,O
18/03/2025,16,MI,,V,68.0,40.0,O
18/03/2025,16,MI,,V,6.6,40.0,O
18/03/2025,16,MI,,V,1.0,42.4,O
18/03/2025,16,MI,,V,70.0,43.55,O
18/03/2025,16,MI,,V,3.2,47.47,O
18/03/2025,16,MI,,V,0.1,47.94,O
18/03/2025,16,MI,,V,4.0,48.9,O
18/03/2025,16,MI,,V,9.0,49.0,O
18/03/2025,16,MI,,V,8.0,49.8,O
18/03/2025,16,MI,,V,1.8,50.0,O
18/03/2025,16,MI,,V,24.1,50.0,O
18/03/2025,16,MI,,V,2.5,50.24,O
18/03/2025,16,MI,,V,1.8,50.24,O
18/03/2025,16,MI,,V,1.9,50.24,O
18/03/2025,16,MI,,V,3.4,50.24,O
18/03/2025,16,MI,,V,1.1,50.24,O
18/03/2025,16,MI,,V,2.1,50.24,O
18/03/2025,16,MI,,V,2.6,50.24,O
18/03/2025,16,MI,,V,4.9,50.24,O
18/03/2025,16,MI,,V,2.5,50.24,O
18/03/2025,16,MI,,V,10.5,50.24,O
18/03/2025,16,MI,,V,2.4,50.24,O
18/03/2025,16,MI,,V,10.7,50.24,O
18/03/2025,16,MI,,V,2.1,50.24,O
18/03/2025,16,MI,,V,10.8,50.24,O
18/03/2025,16,MI,,V,0.8,50.24,O
18/03/2025,16,MI,,V,3.4,50.24,O
18/03/2025,16,MI,,V,15.1,50.24,O
18/03/2025,16,MI,,V,2.4,50.24,O
18/03/2025,16,MI,,V,10.1,50.24,O
18/03/2025,16,MI,,V,16.5,50.24,O
18/03/2025,16,MI,,V,14.8,50.24,O
18/03/2025,16,MI,,V,2.0,50.24,O
18/03/2025,16,MI,,V,16.3,50.24,O
18/03/2025,16,MI,,V,2.5,50.24,O
18/03/2025,16,MI,,V,4.8,50.24,O
18/03/2025,16,MI,,V,2.8,50.24,O
18/03/2025,16,MI,,V,13.4,50.24,O
18/03/2025,16,MI,,V,2.9,50.24,O
18/03/2025,16,MI,,V,2.5,50.24,O
18/03/2025,16,MI,,V,4.5,50.24,O
